track_id,filename,album_title,artist_name,genre,track_title,duration_sec
116487,116487.mp3,Grey River,Blue Dot Sessions,Instrumental,Scraper,243
116488,116488.mp3,Grey River,Blue Dot Sessions,Instrumental,Slider,132
116489,116489.mp3,Grey River,Blue Dot Sessions,Instrumental,Tossed,186
116490,116490.mp3,Grey River,Blue Dot Sessions,Instrumental,Transit,143
116491,116491.mp3,Grey River,Blue Dot Sessions,Instrumental,Wistful,84
116514,116514.mp3,Mutanauts,SULCUS,Experimental,R.A.H.M.A.V.N. [221],399
116515,116515.mp3,Mutanauts,SULCUS,Experimental,enzyme machine corp.,325
116516,116516.mp3,Mutanauts,SULCUS,Experimental,Rancho Bungalow,592
116517,116517.mp3,Mutanauts,SULCUS,Experimental,1-player zero-sum game,195
116518,116518.mp3,Mutanauts,SULCUS,Experimental,data decoys,120
116519,116519.mp3,Mutanauts,SULCUS,Experimental,concrete cryptonomicon,94
116520,116520.mp3,Mutanauts,SULCUS,Experimental,near death inexperience,115
116522,116522.mp3,Mutanauts,SULCUS,Experimental,e^(i pi) + 1 = 0,423
116523,116523.mp3,Mutanauts,SULCUS,Experimental,Pale neon light on stale astrocytes,222
116524,116524.mp3,Mutanauts,SULCUS,Experimental,ROSTRUM,287
116525,116525.mp3,Mutanauts,SULCUS,Experimental,ghost cat glitch,575
116526,116526.mp3,Muse,Squire Tuck,Instrumental,My Magnificent Melancholy Muse,110
116527,116527.mp3,Muse,Squire Tuck,Instrumental,Declaration of Love,167
116528,116528.mp3,Muse,Squire Tuck,Instrumental,Passing of Friends & Past True Loves,175
116541,116541.mp3,The Great Bear,Andrew Howes,Rock,Big Drop,230
116543,116543.mp3,The Great Bear,Andrew Howes,Rock,Nil By Mouth,160
116544,116544.mp3,The Great Bear,Andrew Howes,Rock,Shuttered,195
116545,116545.mp3,The Great Bear,Andrew Howes,Rock,The Great Bear,370
116546,116546.mp3,The Great Bear,Andrew Howes,Rock,Thock Hill,131
116547,116547.mp3,The Great Bear,Andrew Howes,Rock,Waiting,336
116549,116549.mp3,Charge Into 2015,Dexter Britain,Instrumental,Charge into 2015,280
116563,116563.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Intro...,114
116564,116564.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Dawn Radar,322
116567,116567.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Emotion Cache,332
116569,116569.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Pendurant Carousel,314
116570,116570.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Into the Breach,214
116571,116571.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Time in Reverse,266
116572,116572.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,panoptic,185
116573,116573.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Hush,266
116574,116574.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Parallel Thought,189
116575,116575.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Unquantified (Amazement->Despair),203
116577,116577.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Shuroken,426
116578,116578.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,Subjective/Objective (Thought+Perception),430
116579,116579.mp3,Forgotten Subtlety of Small Talk,Wurlitztraction,Electronic,CtrlBrk,302
116586,116586.mp3,Masters Remastered,Jaan Patterson,Experimental,Morceau de Fantaisie Elegie in E-min (Serguéi Vasilievich Rachmaninoff),224
116587,116587.mp3,Masters Remastered,Jaan Patterson,Experimental,Toccata and Fugue (Johann Sebastian Bach),534
116702,116702.mp3,Recorded by Jean Ritchie in 1956,Howie Mitchell,Folk,Haul Away Joe,92
116704,116704.mp3,Recorded by Jean Ritchie in 1956,Howie Mitchell,Folk,Deep Blue Sea (with Jean Ritchie),211
116706,116706.mp3,Recorded by Jean Ritchie in 1956,Howie Mitchell,Folk,Henry Martin,171
116707,116707.mp3,Recorded by Jean Ritchie in 1956,Howie Mitchell,Folk,About Dulcimers,99
116709,116709.mp3,Masters Remastered,Jaan Patterson,Experimental,Gnossiennes No.1 (Éric Alfred Leslie Satie),262
116720,116720.mp3,The New,Future Sauce,Rock,Yes We Can,192
116721,116721.mp3,The New,Future Sauce,Rock,Do What You Want,195
116722,116722.mp3,The New,Future Sauce,Rock,We're The New,127
116723,116723.mp3,The New,Future Sauce,Rock,Turn Off The Telly,171
116724,116724.mp3,The New,Future Sauce,Rock,Where Is The Rainbow?,133
116725,116725.mp3,The New,Future Sauce,Rock,Lay It On Me,136
116726,116726.mp3,The New,Future Sauce,Rock,The Egyptians,226
116727,116727.mp3,The New,Future Sauce,Rock,Don't Leave Me Today,212
116728,116728.mp3,The New,Future Sauce,Rock,Now I Am A Ghost,200
116729,116729.mp3,The New,Future Sauce,Rock,One Aim,151
116730,116730.mp3,The New,Future Sauce,Rock,There Are Only Five Ways,168
116731,116731.mp3,The New,Future Sauce,Rock,Lil Birdie,172
116732,116732.mp3,The New,Future Sauce,Rock,Right Through You,367
116733,116733.mp3,The Nocturne,Blue Dot Sessions,Instrumental,The Nocturne - Mandel,176
116735,116735.mp3,The Nocturne,Blue Dot Sessions,Instrumental,The Nocturne - Castillo,186
116736,116736.mp3,The Nocturne,Blue Dot Sessions,Instrumental,The Nocturne - Eleven,199
116752,116752.mp3,Red Numbers,Alex Mason,Instrumental,Against Ghost,341
116753,116753.mp3,Red Numbers,Alex Mason,Instrumental,It's Time To Go,314
116754,116754.mp3,Red Numbers,Alex Mason,Instrumental,Acquaintance,230
116755,116755.mp3,Red Numbers,Alex Mason,Instrumental,Emptiness,146
116756,116756.mp3,Red Numbers,Alex Mason,Instrumental,Inexplicable Fear,206
116757,116757.mp3,Red Numbers,Alex Mason,Instrumental,Rebels Are Close,208
116758,116758.mp3,Red Numbers,Alex Mason,Instrumental,Deserted House,248
116759,116759.mp3,Red Numbers,Alex Mason,Instrumental,Raid On The Camp,256
116760,116760.mp3,Red Numbers,Alex Mason,Instrumental,The Run,262
116822,116822.mp3,Sleeping at Trinity,King Vulture,Rock,The Wasteland,87
116825,116825.mp3,Sleeping at Trinity,King Vulture,Rock,Grins With Gold,149
116826,116826.mp3,Sleeping at Trinity,King Vulture,Rock,In the Freezer,145
116827,116827.mp3,Sleeping at Trinity,King Vulture,Rock,Tonight You Drink Alone,174
116829,116829.mp3,Sleeping at Trinity,King Vulture,Rock,Fake is the new Black,171
116830,116830.mp3,Sleeping at Trinity,King Vulture,Rock,Skinny ft. Help,172
116831,116831.mp3,Sleeping at Trinity,King Vulture,Rock,Playgrounds,198
116832,116832.mp3,Sleeping at Trinity,King Vulture,Rock,Sleeping at Trinity,261
116833,116833.mp3,Sleeping at Trinity,King Vulture,Rock,Sad,180
116860,116860.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Fall In Line,200
116861,116861.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Burning Bridges,199
116862,116862.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Off Axis,307
116863,116863.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Ventriloquism,178
116864,116864.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Year Of The Nines,170
116865,116865.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Lonely Industry,186
116866,116866.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Please Fall In Love,152
116867,116867.mp3,"Live on WFMU's This Is The Modern World with Trouble - May 27, 2014",The New Lines,Rock,Sentry On Patrol,142
116868,116868.mp3,Ray Gun,Blue Dot Sessions,Instrumental,Ray Gun - Take a Tiny Train,170
116869,116869.mp3,Ray Gun,Blue Dot Sessions,Instrumental,Ray Gun - Lull,180
116870,116870.mp3,Ray Gun,Blue Dot Sessions,Instrumental,Ray Gun - FasterFasterBrighter,213
116871,116871.mp3,Ray Gun,Blue Dot Sessions,Instrumental,Ray Gun - Chrome and Wax,208
116872,116872.mp3,"Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7, 2015",Itasca,Folk,Sky Ride,291
116873,116873.mp3,"Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7, 2015",Itasca,Folk,After Dawn,250
116874,116874.mp3,"Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7, 2015",Itasca,Folk,Marcy Rain,202
116876,116876.mp3,"Live on WFMU's Shrunken Planet with Jeffrey Davison - March 7, 2015",Itasca,Folk,At The Table,341
116877,116877.mp3,8-bit Love Machine,Gumbel,Electronic,8-bit Love Machine,234
116878,116878.mp3,8-bit Love Machine,Gumbel,Electronic,Tapes,123
116879,116879.mp3,8-bit Love Machine,Gumbel,Electronic,El Siniestro Y La Velóz,174
116880,116880.mp3,8-bit Love Machine,Gumbel,Electronic,Levels,186
116881,116881.mp3,8-bit Love Machine,Gumbel,Electronic,Killing Bosses,244
116882,116882.mp3,8-bit Love Machine,Gumbel,Electronic,Fortsetzung Folgt,252
116883,116883.mp3,"Live on WFMU's Shrunken Planet with Jeffrey Davison - February 28, 2015",Joan Shelley,Folk,Something Small,271
116884,116884.mp3,"Live on WFMU's Shrunken Planet with Jeffrey Davison - February 28, 2015",Joan Shelley,Folk,River Low,202
116886,116886.mp3,rORRET tENALP,Smurd,Electronic,Raknights,325
116887,116887.mp3,rORRET tENALP,Smurd,Electronic,Robas Docias,347
116888,116888.mp3,rORRET tENALP,Smurd,Electronic,Saloon,296
116889,116889.mp3,rORRET tENALP,Smurd,Electronic,Alive or Dead,165
116890,116890.mp3,rORRET tENALP,Smurd,Electronic,The Shield,455
116902,116902.mp3,New Parents,Critical Dad,Rock,A1. Magnetic I's,182
116903,116903.mp3,New Parents,Critical Dad,Rock,A2. Traditional Fish Sex,113
116904,116904.mp3,New Parents,Critical Dad,Rock,A3. Boy's Club,105
116906,116906.mp3,New Parents,Critical Dad,Rock,A5. Wing Attack Plan R,161
116907,116907.mp3,New Parents,Critical Dad,Rock,B1. So Long Suzanne,311
116908,116908.mp3,New Parents,Critical Dad,Rock,B2. Broken Consciousness,103
116909,116909.mp3,New Parents,Critical Dad,Rock,B3. Domestic Ghost,122
116910,116910.mp3,New Parents,Critical Dad,Rock,B4. Betty's Hong Kong Parts,151
116911,116911.mp3,Punkture Repair Kit,Squire Tuck,Rock,Losing My Way,100
116912,116912.mp3,Punkture Repair Kit,Squire Tuck,Rock,Infacuation,125
116913,116913.mp3,Punkture Repair Kit,Squire Tuck,Rock,Rush to the Head,177
117057,117057.mp3,Masters Remastered,Jaan Patterson,Experimental,Nulla in Mundo Pax Sincera (Vivaldi),240
117089,117089.mp3,The Consequences of Others,Squire Tuck,Instrumental,The Consequences of Others,126
117159,117159.mp3,Reptile,Blue Dot Sessions,Instrumental,The Answer,79
117160,117160.mp3,Reptile,Blue Dot Sessions,Instrumental,The Stasis,60
117161,117161.mp3,Reptile,Blue Dot Sessions,Instrumental,Reptile Theme,145
117169,117169.mp3,Origami,Blue Dot Sessions,Instrumental,An Introduction to Beetles,177
117170,117170.mp3,Origami,Blue Dot Sessions,Instrumental,Insatiable Toad,127
117171,117171.mp3,Origami,Blue Dot Sessions,Instrumental,Inside the Origami Violin,155
117172,117172.mp3,Origami,Blue Dot Sessions,Instrumental,Inside the Paper Crane,147
117173,117173.mp3,Origami,Blue Dot Sessions,Instrumental,Nesting,175
117193,117193.mp3,Cardboard Rebellion,Third Mind Movement,Experimental,Merry-go-round,175
117202,117202.mp3,Cardboard Rebellion,Third Mind Movement,Experimental,We Carry On,358
117209,117209.mp3,everything,recompas,Electronic,muse,504
117210,117210.mp3,everything,recompas,Electronic,when birds take flight,237
117211,117211.mp3,everything,recompas,Electronic,the end of the beginning,256
117227,117227.mp3,"Live on WFMU's Three Chord Monte with Joe Belock: Oct 28, 2014",The Above,Rock,The Prisoner,133
117230,117230.mp3,"Live on WFMU's Three Chord Monte with Joe Belock: Oct 28, 2014",The Above,Rock,Dog Without A Bone,165
117234,117234.mp3,"Live on WFMU's Three Chord Monte with Joe Belock: Oct 28, 2014",The Above,Rock,We Could Be Together,182
117235,117235.mp3,"Live on WFMU's Three Chord Monte with Joe Belock: Oct 28, 2014",The Above,Rock,Imprisoned,200
117236,117236.mp3,"Live on WFMU's Three Chord Monte with Joe Belock: Oct 28, 2014",The Above,Rock,Coming Around,160
117237,117237.mp3,"Live on WFMU's Three Chord Monte with Joe Belock: Oct 28, 2014",The Above,Rock,West End Super Market,172
117251,117251.mp3,Music Box,Squire Tuck,Instrumental,Unrequited Love,80
117252,117252.mp3,Music Box,Squire Tuck,Instrumental,Music Box,107
117253,117253.mp3,Music Box,Squire Tuck,Instrumental,The Consequences of Others,126
117254,117254.mp3,AB-RA-CA-DEB-RA,BIG DEBBIE,Rock,Mouth Wide Open (Your Eyes) ft. Terror Apart,292
117261,117261.mp3,AB-RA-CA-DEB-RA,BIG DEBBIE,Rock,Jump Through The Fire,325
117278,117278.mp3,Ponky,My brother Daniel,Electronic,Fonky McPonky,146
117279,117279.mp3,Ponky,My brother Daniel,Electronic,Casio Madness,130
117280,117280.mp3,Ponky,My brother Daniel,Electronic,Daylight Savings,172
117282,117282.mp3,Ponky,My brother Daniel,Electronic,Three Bird,332
117283,117283.mp3,Ponky,My brother Daniel,Electronic,Zintendo,137
117284,117284.mp3,Ponky,My brother Daniel,Electronic,Smiley Face,113
117285,117285.mp3,Ponky,My brother Daniel,Electronic,Fat Bird,204
117286,117286.mp3,Ponky,My brother Daniel,Electronic,Fallen Church,164
117287,117287.mp3,Ponky,My brother Daniel,Electronic,Wee Bird,88
117288,117288.mp3,Ponky,My brother Daniel,Electronic,Ponky McFonky,111
117310,117310.mp3,Lazybones / Without You,Fyodorovitch.,Rock,Lazybones,171
117311,117311.mp3,Lazybones / Without You,Fyodorovitch.,Rock,Without You,163
117391,117391.mp3,Apertures,Catharsy,Rock,Crawl,137
117392,117392.mp3,Apertures,Catharsy,Rock,Key to Nowhere,376
117450,117450.mp3,Vitamin Pets Present: Drunk Driving PSA,Vitamin Pets,Rock,Don't Play Chicken at Snake Hill!,179
117462,117462.mp3,Miles Away EP,My Monthly Date,Rock,Shame,310
117463,117463.mp3,Miles Away EP,My Monthly Date,Rock,21st,260
117464,117464.mp3,Miles Away EP,My Monthly Date,Rock,Miles Away,276
117465,117465.mp3,Miles Away EP,My Monthly Date,Rock,Change,230
117466,117466.mp3,Miles Away EP,My Monthly Date,Rock,Uncomfortable Mind,175
117472,117472.mp3,"3rd 7"" - 33rpm w/ small hole",Attic Ted,Pop,Patty Cake,264
117473,117473.mp3,"3rd 7"" - 33rpm w/ small hole",Attic Ted,Pop,I Dont Mind,197
117609,117609.mp3,"Albany, NY",Blue Dot Sessions,Instrumental,Periodicals,342
117610,117610.mp3,"Albany, NY",Blue Dot Sessions,Instrumental,Outside the Terminal,248
117611,117611.mp3,"Albany, NY",Blue Dot Sessions,Instrumental,More Weather,223
117612,117612.mp3,"Albany, NY",Blue Dot Sessions,Instrumental,Mobile,252
117613,117613.mp3,"Albany, NY",Blue Dot Sessions,Instrumental,City Limits,241
117614,117614.mp3,"Albany, NY",Blue Dot Sessions,Instrumental,Red City Theme,219
117616,117616.mp3,Béatrice,Ulrike Mod,Instrumental,00 - Béatrice,285
117617,117617.mp3,Béatrice,Ulrike Mod,Instrumental,01 - Serge Jacques,194
117618,117618.mp3,Béatrice,Ulrike Mod,Instrumental,02 - La Dompteuse,245
117619,117619.mp3,Béatrice,Ulrike Mod,Instrumental,03 - On peut désormais,152
117620,117620.mp3,Béatrice,Ulrike Mod,Instrumental,04 - L’art de se dénuder,159
117621,117621.mp3,Béatrice,Ulrike Mod,Instrumental,05 - comme on pèle une orange,167
117622,117622.mp3,Béatrice,Ulrike Mod,Instrumental,06 - Monsieur est serul...,128
117623,117623.mp3,Béatrice,Ulrike Mod,Instrumental,07 - La Radeude,150
117624,117624.mp3,Béatrice,Ulrike Mod,Instrumental,08 - La jeune Pierre,189
117625,117625.mp3,Béatrice,Ulrike Mod,Instrumental,09 - Femme de capitaine,207
117626,117626.mp3,Béatrice,Ulrike Mod,Instrumental,bonus - La jeune Pierre - alt piano mix,190
117627,117627.mp3,The Triangle EP,Julia K. Mars,Folk,Phantasmagoric Sheeps Of The World,187
117628,117628.mp3,The Triangle EP,Julia K. Mars,Folk,Cool Blues,243
117629,117629.mp3,The Triangle EP,Julia K. Mars,Folk,The New Chance,86
117630,117630.mp3,The Triangle EP,Julia K. Mars,Folk,Story Of A Breath,291
117631,117631.mp3,The Triangle EP,Julia K. Mars,Folk,The Answer,181
117632,117632.mp3,The Triangle EP,Julia K. Mars,Folk,Array Of Concerns,141
117650,117650.mp3,The Interviews [AG Davis Sessions],AG Davis & Jaan Patterson,Experimental,Francis Bacon,110
117659,117659.mp3,The Interviews [AG Davis Sessions],AG Davis & Jaan Patterson,Experimental,Frank Zappa,96
117666,117666.mp3,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4, 2015",La Inédita,International,Fayah,277
117667,117667.mp3,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4, 2015",La Inédita,International,No Se Queja,329
117668,117668.mp3,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4, 2015",La Inédita,International,Pa Viejitos,392
117669,117669.mp3,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4, 2015",La Inédita,International,Atento,254
117670,117670.mp3,"Live on WFMU's Transpacific Sound Paradise with Rob Weisberg: April 4, 2015",La Inédita,International,Chicha Chicha,485
117774,117774.mp3,Colonial Solutions,Dark Chocolate Chips,Rock,My Best Work,66
117777,117777.mp3,Colonial Solutions,Dark Chocolate Chips,Rock,Let Me Spend Money,136
117783,117783.mp3,Colonial Solutions,Dark Chocolate Chips,Rock,I'm in Love (Beatles),60
117789,117789.mp3,Colonial Solutions,Dark Chocolate Chips,Rock,I Don't Learn My Lessons,188
117790,117790.mp3,Colonial Solutions,Dark Chocolate Chips,Rock,Everything is a Competition,69
117791,117791.mp3,Colonial Solutions,Dark Chocolate Chips,Rock,Competiing Priorities,151
117843,117843.mp3,Hobby,The Basic Income Earth Network,Experimental,D,270
117846,117846.mp3,Hobby,The Basic Income Earth Network and Ruben D'Hers,Experimental,C,159
117848,117848.mp3,Hobby,The Basic Income Earth Network,Experimental,A,204
117850,117850.mp3,Hobby,The Basic Income Earth Network,Experimental,G,203
117858,117858.mp3,LP3,Love Story In Blood Red,Rock,Jackknife,215
117859,117859.mp3,LP3,Love Story In Blood Red,Rock,Obsession,157
117860,117860.mp3,LP3,Love Story In Blood Red,Rock,Handsome Family,250
117861,117861.mp3,LP3,Love Story In Blood Red,Rock,Miss Moneypenny,168
117862,117862.mp3,LP3,Love Story In Blood Red,Rock,Superman,161
117863,117863.mp3,LP3,Love Story In Blood Red,Rock,Have You With Me,224
117864,117864.mp3,LP3,Love Story In Blood Red,Rock,Mai,123
117865,117865.mp3,LP3,Love Story In Blood Red,Rock,Want Me Back,154
117866,117866.mp3,LP3,Love Story In Blood Red,Rock,On My Way Home,227
117867,117867.mp3,LP3,Love Story In Blood Red,Rock,If You Came Today,296
117868,117868.mp3,LP3,Love Story In Blood Red,Rock,Build You Up,188
117869,117869.mp3,LP3,Love Story In Blood Red,Rock,I Made Out,105
117878,117878.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,Finally,78
117879,117879.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,ABCDE,169
117880,117880.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,On Yr Mind,150
117881,117881.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,Cindy,120
117882,117882.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,Ayliah,166
117883,117883.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,Cruise Control,178
117884,117884.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,Green Skull,131
117885,117885.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,Cul de Sac/Tough City,336
117886,117886.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,You Won't Forget It/Low Low Low,307
117887,117887.mp3,"Live on WFMU's Burn It Down! with Nate K - April 12, 2015",Connections,Rock,Month 2 Month/Love St.,400
117942,117942.mp3,Declaration of Love,Volfoniq,International,L'amour est enfant dub,277
117943,117943.mp3,Declaration of Love,Arrogalla,International,Comment - Sulitu in dub,245
117944,117944.mp3,Declaration of Love,mildtape,International,Whispers remix,296
117945,117945.mp3,Declaration of Love,Buguinha Dub,International,Como - Amigos Adubados,269
117946,117946.mp3,Declaration of Love,Moolen,International,Not too late,104
117948,117948.mp3,Amoebic,fast idio,Electronic,Orange Reflux,92
117949,117949.mp3,Amoebic,fast idio,Electronic,Diji,220
117950,117950.mp3,Amoebic,fast idio,Electronic,Atmose,271
117951,117951.mp3,Amoebic,fast idio,Electronic,The Cost of Nothing,240
117961,117961.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.1,Anal Sadist,Experimental,"Marcel Duchamp, Frank Zappa, Jean Cocteau",318
117966,117966.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.1,Vladimír Hirsch,Experimental,Marcel Duchamp,476
117967,117967.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.1,Fake Cats Project,Experimental,The Interviews,197
117970,117970.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.1,Jared C. Balogh,Experimental,The Interviews,296
117991,117991.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.2,Ars Sonor,Experimental,Anthony Donovan,120
118000,118000.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.2,Juan Angel Italiano,Experimental,"Anthony Donovan, Marcel Duchamp, Georges Bataille",80
118012,118012.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.2,suRRism,Experimental,"Georges Bataille, Paul Éluard",243
118041,118041.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.3,Teleg.,Experimental,The Interviews,198
118042,118042.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.3,Thomas Havlik,Experimental,William Burroughs,200
118045,118045.mp3,Jaan Patterson and Friends - 'The Interviews' Vol.3,Crank Sturgeon,Experimental,The Interviews II,140
118047,118047.mp3,Snowbound,Pete Prodoehl,Rock,Stress Test,106
118048,118048.mp3,Snowbound,Pete Prodoehl,Rock,Attention,112
118050,118050.mp3,Snowbound,Pete Prodoehl,Rock,Pressure Cooker,86
118051,118051.mp3,Snowbound,Pete Prodoehl,Rock,Watertown,96
118052,118052.mp3,Snowbound,Pete Prodoehl,Rock,Small Hands,143
118053,118053.mp3,Snowbound,Pete Prodoehl,Rock,Shipwrecked Crew,107
118054,118054.mp3,Snowbound,Pete Prodoehl,Rock,Fail!,150
118055,118055.mp3,Snowbound,Pete Prodoehl,Rock,Empty Pockets,118
118056,118056.mp3,Snowbound,Pete Prodoehl,Rock,Mother Sink,120
118058,118058.mp3,Union Hall,Blue Dot Sessions,Instrumental,Black Ballots,341
118059,118059.mp3,Union Hall,Blue Dot Sessions,Instrumental,Front Runner,170
118060,118060.mp3,Union Hall,Blue Dot Sessions,Instrumental,Janitor,305
118061,118061.mp3,Union Hall,Blue Dot Sessions,Instrumental,Masonry,244
118062,118062.mp3,Union Hall,Blue Dot Sessions,Instrumental,Tanguedo,210
118063,118063.mp3,Union Hall,Blue Dot Sessions,Instrumental,Union Hall Melody,252
118064,118064.mp3,ОБХОД,Kosta T,Instrumental,I - В ГЛУШИ by Kosta T,226
118065,118065.mp3,ОБХОД,Kosta T,Instrumental,II - СЛЕДЫ РАСКАЯНИЯ by Kosta T,319
118066,118066.mp3,ОБХОД,Kosta T,Instrumental,III - НЕВЗНАЧАЙ ИСПЕПЕЛИЛ by Kosta T,71
118067,118067.mp3,ОБХОД,Kosta T,Instrumental,IIII - ОПРОКИДЫВАЕТ by Kosta T,119
118068,118068.mp3,ОБХОД,Kosta T,Instrumental,IIIII - ОНИ ПОПЛАТЯТСЯ by Kosta T,343
118070,118070.mp3,The Cecilia Way,Project 5am,Electronic,After Dark,144
118084,118084.mp3,Wilderness,PC-ONE,Experimental,Only All,252
118085,118085.mp3,Wilderness,PC-ONE,Experimental,Pause,239
118087,118087.mp3,Wilderness,PC-ONE,Experimental,Too Much To Never,274
118195,118195.mp3,Wilderness,PC-ONE,Experimental,Ave,200
118196,118196.mp3,Wilderness,PC-ONE,Experimental,The Blues With No Horizon,191
118197,118197.mp3,Isuninst,theL3the,Electronic,Reverse Start,240
118198,118198.mp3,Isuninst,theL3the,Electronic,Native House,168
118199,118199.mp3,Isuninst,theL3the,Electronic,Fastforward in BW,173
118200,118200.mp3,Isuninst,theL3the,Electronic,Inside,77
118201,118201.mp3,Isuninst,theL3the,Electronic,Waha Away,153
118202,118202.mp3,Isuninst,theL3the,Electronic,Doom Mantra,138
118203,118203.mp3,Isuninst,theL3the,Electronic,The Element,308
118204,118204.mp3,Isuninst,theL3the,Electronic,IsUninst,223
118211,118211.mp3,The Cecilia Way,Project 5am,Electronic,Spiritual Girl,202
118222,118222.mp3,Wilderness,PC-ONE,Experimental,The March,247
118223,118223.mp3,Wilderness,PC-ONE,Experimental,Baptism,210
118226,118226.mp3,Mouthguard88,Mouthguard88,Rock,Stole Your Sis',82
118227,118227.mp3,Mouthguard88,Mouthguard88,Electronic,Miami Corrector,158
118230,118230.mp3,Mouthguard88,Mouthguard88,Electronic,Get it In,129
118232,118232.mp3,Mouthguard88,Mouthguard88,Electronic,Tina's,127
118251,118251.mp3,jaiturnia,Catholic Witches,Experimental,tongue - dagger lips,233
118256,118256.mp3,jaiturnia,Catholic Witches,Experimental,hold the light,374
118257,118257.mp3,icky vicky,compost haven,Experimental,don't care bar,229
118261,118261.mp3,icky vicky,compost haven,Experimental,jay and wendy's dogs,533
118276,118276.mp3,Wilderness,PC-ONE,Experimental,Love Is The Happiest Way,211
118277,118277.mp3,Wilderness,PC-ONE,Experimental,Dreams In Overdrive,211
118279,118279.mp3,Just Before April,springtide,Rock,crucial,250
118281,118281.mp3,"Live on WFMU's Burn It Down! with Nate K: Apr 19, 2015",The Achtungs,Rock,I Dont Care About You,83
118285,118285.mp3,"Live on WFMU's Burn It Down! with Nate K: Apr 19, 2015",The Achtungs,Rock,Full Of Hate,87
118286,118286.mp3,"Live on WFMU's Burn It Down! with Nate K: Apr 19, 2015",The Achtungs,Rock,They Sent Me Back To Hell,99
118287,118287.mp3,"Live on WFMU's Burn It Down! with Nate K: Apr 19, 2015",The Achtungs,Rock,I Dont Want To Talk About It,111
118327,118327.mp3,The Rise of Disaster Capitalism,Tyranny is Tyranny,Rock,Or Does It Explode?,445
118328,118328.mp3,The Rise of Disaster Capitalism,Tyranny is Tyranny,Rock,She Who Struggles,431
118329,118329.mp3,The Rise of Disaster Capitalism,Tyranny is Tyranny,Rock,"Pillar Of Cloud, Pillar Of Fire",452
118330,118330.mp3,The Rise of Disaster Capitalism,Tyranny is Tyranny,Rock,Kabuki Snuff Theater,243
118375,118375.mp3,Live at The Do Drop In,Vitamin Pets,Rock,Horse Helpers Theme,116
118376,118376.mp3,Live at The Do Drop In,Vitamin Pets,Rock,C.O.R.S.I.C.A.,147
118377,118377.mp3,Live at The Do Drop In,Vitamin Pets,Rock,Ya-Ya-Ya,317
